0,98.04639804639804,0,0

0,99.53601953601954,0,0

0,97.99755799755799,0,0

0,99.04761904761905,0,0

0,100,0,0

0,96.06837606837607,0,0

0,100.1953601953602,0,0

0,96.82539682539682,0,0

0,99.92673992673993,0,0

0,99.92673992673993,0,0

0,99.07203907203908,0,0

0,100,0,0

0,96.87423687423687,0,0

0,99.85347985347985,0,0

0,99.97557997557998,0,0

0,97.19169719169719,0,0

0,100.21978021978022,0,0

0,96.33699633699634,0,0

0,100,0,0

0,99.48717948717949,0,0

0,96.67887667887668,0,0

0,99.9023199023199,0,0

0,99.12087912087912,0,0

0,95.55555555555556,0,0

0,99.53601953601954,0,0

0,100.63492063492063,0,0

0,99.87789987789988,0,0

0,96.77655677655677,0,0

0,100.21978021978022,0,0

0,99.04761904761905,0,0

0,97.99755799755799,0,0

0,100.24420024420024,0,0

0,98.63247863247864,0,0

0,98.73015873015873,0,0

0,96.53235653235653,0,0

0,100.36630036630036,0,0

0,99.85347985347985,0,0

0,100.21978021978022,0,0

0,96.87423687423687,0,0

0,100.68376068376068,0,0

0,100.29304029304029,0,0

0,97.6068376068376,0,0

0,102.19780219780219,0,0

0,101.53846153846153,0,0

0,101.78266178266178,0,0

0,100.65934065934066,0,0

0,100.75702075702075,0,0

0,100.39072039072039,0,0

0,100.65934065934066,0,0

0,95.92185592185592,0,0

0,100.31746031746032,0,0

0,100.26862026862027,0,0

0,99.12087912087912,0,0

0,100.29304029304029,0,0

0,98.33943833943833,0,0

0,100.02442002442002,0,0

0,96.8986568986569,0,0

0,99.87789987789988,0,0

0,96.06837606837607,0,0

0,101.39194139194139,0,0

0,99.02319902319903,0,0

0,24.42002442002442,0,0

0,24.42002442002442,0,0

0,24.42002442002442,0,0

0,24.42002442002442,0,0

0,24.42002442002442,0,0

0,24.42002442002442,0,0

0,24.42002442002442,0,0

0,24.42002442002442,0,0

0,24.42002442002442,0,0

0,24.42002442002442,0,0

0,24.42002442002442,0,0

0,24.42002442002442,0,0

0,24.42002442002442,0,0

0,24.42002442002442,0,0

0,24.42002442002442,0,0

0,24.42002442002442,0,0

0,24.42002442002442,0,0

0,24.42002442002442,0,0

0,24.42002442002442,0,0

0,24.42002442002442,0,0

47.39,24.42002442002442,22.75,0

48.33,24.42002442002442,22.84,0

47.81,24.42002442002442,22.86,0

46.97,24.42002442002442,22.9,0

46.59,24.42002442002442,22.92,0

46.32,24.42002442002442,22.93,0

46.27,24.42002442002442,22.95,0

46.91,24.42002442002442,22.97,0

46.53,24.42002442002442,22.98,0

46.18,24.42002442002442,23,0

45.95,24.42002442002442,23.02,0

45.88,24.42002442002442,23.02,0

47.75,24.42002442002442,23.06,0

47.23,24.42002442002442,23.07,0

100,24.42002442002442,0,0

45.19,24.42002442002442,23.38,0

45.32,24.42002442002442,,0

44.96,24.42002442002442,,0

44.69,24.42002442002442,,0

44.87,24.42002442002442,,0

44.94,24.42002442002442,,0

44.71,24.42002442002442,0,0

44.55,24.42002442002442,0,0

44.62,24.42002442002442,0,0

44.75,24.42002442002442,0,0

44.67,24.42002442002442,0,0

44.96,24.42002442002442,0,0

44.69,24.42002442002442,0,0

44.28,24.42002442002442,0,0

44.37,24.42002442002442,0,0

